Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
108625789179165,Soi Dog Foundation,These ads ran without a disclaimer,25414,8
1387400564843120,Americans for Prosperity - South Dakota,AMERICANS FOR PROSPERITY,25267,21
18709174006,National Audubon Society,"NATIONAL AUDUBON SOCIETY, INC.",25165,563
1125214957608935,Summer L. Lee,Summer Lee for Congress,25139,63
1958912674200535,The Pour Over,Pour Over,25138,54
548407915183371,Liz Cheney,Liz Cheney for Wyoming,25040,20
53541257714,The Arc of the United States,"ARC OF THE UNITED STATES, INC., THE",25038,51
143528022388140,The Allstate Foundation,The Allstate Foundation,25000,27
107391351117812,National Women's Law Center Action Fund,National Women's Law Center Action Fund,25000,18
106053038702624,Know The Consequences: No on CI-121,Know The Consequences: No on CI-121,24947,14
6165653060,AFSCME,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,24881,68
129942417030331,Mendelson For Chairman,Mendelson for Chairman 2022,24567,40
51763052234,Mike DeWine,DeWine Husted for Ohio,24319,21
105611098683081,The Georgia Report,Stacey Abrams for Governor,24275,191
104447088162443,Choose Healthy Life,Choose Healthy Life,24261,48
470241276500901,Women Vote,WOMEN VOTE!,24198,46
102782772088009,Matt Dolan,Dolan for Ohio,24051,8
115443057815925,American Leadership Action,American Leadership Action,24000,23
106368917901920,Grow SF PAC,Coalition to Grow San Francisco - Grow SF PAC,23967,35
471928596287830,Brian Mast,Mast for Congress,23937,11
109092142462587,Adam Schiff,SCHIFF FOR CONGRESS,23774,104
101420765748894,Honor PA,"HONOR PENNSYLVANIA, INC.",23738,46
10252353761,Commonwealth Foundation,The Commonwealth Foundation,23684,189
23875187730,Feeding America,Feeding America,23670,58
74671163356,Smithsonian Channel,VIACOM INTERNATIONAL INC.,23667,5
107507947852365,Nicole Horn For Georgia Labor Commissioner,Nicole Horn for Labor Commissioner,23611,85
19972147679,SEIU,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),23580,174
108248211758265,Bob Hertzberg for L.A. County Supervisor,Bob Hertzberg for Supervisor 2022,23443,2
19192438096,AAAS - The American Association for the Advancement of Science,American Association for the Advancement of Science,23360,18
101375062242163,Elect Mike Jones for Alabama Senate- District 31,Mike Jones Campaign,23263,41
406456986070332,Matt Gaetz,Friends of Matt Gaetz,23242,6
746211745534477,Nida Allam,NIDA FOR NC,23087,54
186805048171120,U.S. LawShield,U.S. LawShield,23070,186
253507715172780,Andy Levin,ANDY LEVIN FOR CONGRESS,22682,84
279602905840365,Bipartisan Policy Center Action,BPC Action,22678,3
487571108071357,Affordable Healthcare Coalition of NC,Affordable Healthcare Coalition of NC,22602,36
228132537208218,Tammy Duckworth,TAMMY FOR ILLINOIS,22594,31
99990019454,Brad Wenstrup,Wenstrup for Congress,22527,6
110949144713656,Eunisses for City Council 2022,Eunisses Hernandez for City Council 2022,22505,16
7192716362,Amnesty International USA,Amnesty International USA,22388,14
811705762276148,Burt Jones,Burt Jones for Georgia,22345,21
100122859296204,God - Family - Country,Red Wave Store,22302,1703
114198547841704,DB,"Donorbureau, LLC",22203,33
369309166748535,Derek Utley,Tomer Barazani,22195,33
120945717945722,Uber,Uber,22187,20
111687831420243,Brian Christine for State Senate,Christine For Senate,22174,30
106057494680860,Greg Cook for Supreme Court,Greg Cook for Alabama Supreme Court,22163,69
35541499994,Dr. Mehmet Oz,DOCTOR OZ FOR SENATE,22155,102
107103661430885,Hydee Feldstein Soto for Los Angeles City Attorney 2022,Hydee Feldstein Soto for City Attorney 2022,22068,13
5435784683,Greenpeace USA,"GREENPEACE, INC.",22024,391
333673973391631,Butch Miller,BUTCH FOR GEORGIA,21997,15
132066233534659,Healthcare Education Project,Healthcare Education Project,21897,78
7860876103,Joe Biden,DNC SERVICES CORP./DEM. NAT'L COMMITTEE,21885,589
200650357207240,I Love My Freedom,I Love My Freedom,21873,55
121626482110,Operation Smile,OPERATION SMILE,21867,82
1682876188698809,United for Respect,United for Respect,21849,84
104950742017496,Phil Sorrells for Tarrant County DA,Phil Sorrells for District Attorney,21786,42
535186963191852,CUNA,Credit Union National Association,21666,26
592707041080920,Stand Together,Stand Together Chamber of Commerce Inc.,21589,26
195564470605699,Mayor Yxstian Gutierrez,Gutierrez for Supervisor 2022,21539,14
104888014891398,Alexi For Us,CITIZENS FOR GIANNOULIAS,21529,19
107003724966233,Kevin Rinke,Kevin Rinke For Governor,21407,23
39910576365,National Alliance for Public Charter Schools,NATIONAL ALLIANCE FOR PUBLIC CHARTER SCHOOLS,21400,31
828902563856302,Chuck Schumer D-NY,FRIENDS OF SCHUMER,21388,31
248262725706461,Power The Future,Power The Future Inc,21352,6
160389977329803,ATTN:,ATTN: INC.,21268,16
139655806061955,Doug Chaffee for O.C. Supervisor,Doug Chaffee for Orange County District 4 Supervisor 2022,21267,10
104412595557198,Shawn Nelson for Judge 2022 ID #1382825,Shawn Nelson for Judge,21265,27
23790541544,Democrats,DCCC,21090,204
113747878647316,New York State Office of Children and Family Services,New York State Office of Children and Family Services,21042,30
1318439511565011,Financial Study Network,Financial Study Network,21006,95
20531316728,Facebook App,These ads ran without a disclaimer,20993,1
77130778113,Coalition for Medicare Choices,The Coalition for Medicare Choices,20976,48
104623832132932,Perry Johnson,Perry Johnson for Governor,20976,59
100812472543431,Val Hoyle for Congress,Val Hoyle for Congress,20965,92
108385597553152,Working People's Platform,SEIU COPE (SERVICE EMPLOYEES INTERNATIONAL UNION COMMITTEE ON POLITICAL EDUCATION),20725,35
422429638136363,Mike Gibbons,GIBBONS FOR OHIO,20620,27
108118933908193,Next Level Goods,NextlevelGoods LLC,20609,109
106922758429596,Ramit Varma for Mayor,VARMA FOR MAYOR 2022,20540,6
126197805666,"Arizona Chapter of the Associated General Contractors of America, Inc.","Arizona Chapter of the Associated General Contractors of America, Inc. Not authorized by any candidate or candidate's campaign committee.",20519,4
124383441363,Connecticut Education Association (CEA),CONNECTICUT EDUCATION ASSOCIATION,20494,51
189802494962693,Team Muriel DC,REELECT MURIEL BOWSER OUR MAYOR 2022,20488,54
38897314734,Trust for Public Land,"TRUST FOR PUBLIC LAND, THE",20437,64
224110651893,International African American Museum,IAAM,20262,19
2390004754407420,Childcare Changemakers,Community Change Action,20258,11
206677396413254,Abortion On Our Own Terms,Abortion On Our Own Terms,20249,102
90461584470,Marc Levine,Friends of Marc Levine,20185,63
1775685499406954,Scott Baugh,Scott Baugh for Congress,20167,18
105233118752920,Inspire Energy Offers,"Inspire Energy Holdings, LLC",20117,141
376638603087168,Save The Earth,8 Billion Trees LLC,20101,5
296106753794181,Black Press USA - NNPA,Norman Rich,20046,3
100692068471118,Explain America,Apse Media LLC,20021,16
100380256006530,RGA AZ PAC,RGA Arizona PAC,20000,2
109330805754158,AARP MN,AARP,19991,10
167586229923327,World Food Program USA,World Food Program USA,19989,4
102840585628737,"Eileen Dordek,  Democrat for State Rep",Friends of Eileen Dordek,19988,47
101958878206138,Peach State Values,Peach State Values PAC,19943,21
322557811101765,Provide,"PROVIDE, INC.",19925,224
258745385098,Glendale Chamber of Commerce,Glendale Chamber of Commerce,19902,4
495950117447546,Protect Freedom PAC,PROTECT FREEDOM POLITICAL ACTION COMMITTEE,19832,4
103546351703577,Dallas Express,The Dallas Express,19807,158
106568024842114,Rideshare Assault Support,Injury Match,19798,14
269317522200,Adrian Garcia,Adrian Garcia for Harris County Commissioner Precinct 2,19694,12
442078985882101,Kentuckians for Strong Leadership,Kentuckians for Strong Leadership,19668,52
6502038524,First Book,FIRST BOOK,19625,78
105481261624253,David Giglio for Congress,GIGLIO FOR CONGRESS,19606,25
108268161352786,Stanley M. Herzog Foundation,Herzog Foundation,19577,35
253312980194,Community Catalyst,COMMUNITY CATALYST INC,19556,88
104113087669604,Opportunity Arizona,Opportunity Arizona,19386,50
1780867608827439,H Fisk Johnson,"S. C. Johnson & Son, Inc.",19384,20
8936818385,Accuracy in Media,Flo Communications,19339,7
113728836935264,Steve Carey for County Commission,Carey for County Commisisoner,19319,60
107373107612833,In This Together,In This Together,19267,33
101716172441500,Brennan Center en Español,"WILLIAM J. BRENNAN CENTER FOR JUSTICE, INC.",19210,39
170980280933,PA Democratic Party,PENNSYLVANIA DEMOCRATIC PARTY,19210,6
58889234384,Planned Parenthood of Orange and San Bernardino Counties,Planned Parenthood of Orange and San Bernardino Counties,19185,27
113768033675093,Greater New York Hospital Association,"GREATER NEW YORK HOSPITAL ASSOCIATION, INC",19173,9
50982313030,Food & Water Watch,Food & Water Watch,19128,46
181905291872128,Illinois House Republicans,Illinois House Republicans,19087,70
109791514174404,Homeland Insurance,Homeland Insurance,19069,20
109976775025508,Fair Share for Massachusetts,RAISE UP MASSACHUSETTS 2022,19023,3
40102638699,J Street,J Street Action Fund,19021,78
100562019990818,U.S. Term Limits,U.S. Term Limits Inc.,18994,50
59637554563,County of San Diego - Government,County of San Diego - Government,18975,24
1386589124822395,Honoring American Law Enforcement,Honoring American Law Enforcement PAC,18969,3
224986157558341,PNC,PNC FINANCIAL SERVICES GROUP INC,18764,3
313018228713458,Developers Alliance,Application Developers Alliance,18740,136
113255984133856,Joelle Gallagher for Napa County Supervisor,Joelle Gallagher For Supervisor,18665,60
393076844046051,Progressive Caucus,CONGRESSIONAL PROGRESSIVE CAUCUS PAC,18653,17
135332839847855,Abortion Care Network,ABORTION CARE NETWORK,18615,40
8047221596,Save the Children US,"SAVE THE CHILDREN FEDERATION, INC.",18614,83
817567028361575,The Halcyon Movement,The halcyon movement,18584,15
1809715209318581,Marjorie Taylor Greene,GREENE FOR CONGRESS,18540,27
100126128446704,Choose Unity,Spring Green Films,18530,83
221558437938893,Dennis Smith for Attorney General,Dennis Smith For Attorney General,18514,9
100113545962506,Californians for Solutions to Homelessness and Mental Health Support,"Californians for Solutions to Homelessness and Mental Health Support, a Coalition of Housing and Mental Health Experts, Concerned Taxpayers and Digital Sports Entertainment and Gaming Companies. Committee major funding from Betfair Interactive US d/b/a FanDuel Sportsbook, BetMGM, and Crown Gaming d/b/a DraftKings.",18514,21
819607471729183,Dr. Al Gross,Al Gross for Congress,18479,17
330503870688520,Darren Bailey for Governor,Bailey for Illinois,18478,16
103452482305076,Show Me Sports Betting,Show Me Sports Betting,18441,38
102413723172970,Nick Adams,Nick Adams,18399,11
286532221381219,Nina Turner,Nina Turner for US,18358,92
111893659171316,Choose Love,Choose Love Inc.,18320,59
106913491375624,Israel War Room,Israel War Room,18265,2
6355071377,American Cancer Society Cancer Action Network - ACS CAN,AMERICAN CANCER SOCIETY CANCER ACTION NETWORK INC,18257,45
18983389920,Open Society Foundations,Open Society Foundations,18246,6
640358026055800,Utah Public Lands Policy Coordinating Office,Utah Public Lands Policy Coordinating Office,18193,8
82850948181,University of Pittsburgh,University of Pittsburgh,18161,12
104933662932387,CreativeFuture,CreativeFuture,18159,17
195530355493,Chicks On The Right,The Association of Mature American Citizens Inc,18118,7
263878310977179,Pete Flores for Texas Senate District 24,Pete Flores Campaign,18037,38
100408316003572,Team Fitzpatrick,BRIAN FITZPATRICK FOR CONGRESS,18021,6
858210161010020,Tom Malinowski for Congress,TOM MALINOWSKI FOR CONGRESS,18010,36
278052172260101,ZERO TO THREE,ZERO TO THREE,18007,63
236369846383459,Congressional Black Caucus PAC,CONGRESSIONAL BLACK CAUCUS PAC,17993,55
54172246106,Rand Paul,RAND PAUL FOR US SENATE,17941,100
262419557202830,Cody for Oregon,CODY FOR OREGON,17843,7
206743952696198,Lower My Bills,"LMB OpCo, LLC",17739,44
104934388880712,Patients and Doctors Supporting Kurt Schrader for Congress,American College of Radiology Association – RADPAC,17726,5
109681831629875,Fair Democracy Pennsylvania,Fair Democracy,17702,16
1949064322040283,Principles,"Principles, LLC",17699,41
110454824850849,Tennesseans for Affordable Rx,Tennesseans for Affordable Rx,17697,37
106685094389864,Josh Clark for U.S. Senate,"FRIENDS FOR JOSH CLARK, INC.",17682,37
298271003840760,Bluestem Kansas,Bluestem Foundation,17670,28
359477377917,American Federation for Children,American Federation for Children,17662,51
117437204982602,American Wild Horse Campaign,American Wild Horse Preservation Campaign,17659,24
112642477582238,Mericanaf,AAF Nation,17601,45
112314627622757,Merchants Payments Coalition,"Merchants Payments Coalition, Inc.",17589,25
102766768897346,Ben Chou for County Commissioner,Ben Chou for Texas,17589,242
207033659336173,Clean Elections,Citizens Clean Elections Commission,17526,11
17432811417,Working Families Party,Working Families Party National Independent Expenditure Committee,17500,2
143329509024,Citizens Against Lawsuit Abuse,Citizens Against Lawsuit Abuse,17494,26
103649072250430,Jessica Cha for Judge,Cha for OC Judge 2022,17483,54
1575347412785991,cheddar news,Cheddar News,17445,23
105173874400840,Vicente Sarmiento,Sarmiento for Supervisor 2022,17371,6
40094923604,ACLU of Texas,American Civil Liberties Union,17352,27
172014010476,ACLU of Delaware,"AMERICAN CIVIL LIBERTIES UNION OF DELAWARE, INC.",17309,3
375742685850856,Firearms Policy Coalition,"FIREARMS POLICY COALITION, INC.",17289,89
134323820585259,Black Voters Matter,Black Voters Matter Fund Inc,17281,3
198066050781783,Christine Drazan,Friends of Christine Drazan,17224,18
199826043375900,Larry Hogan,An America United,17223,20
276015033095157,NYS DACC,DEMOCRATIC ASSEMBLY CAMPAIGN COMMITTEE,17211,59
147447783311,Charlie Crist,"Charlie Crist, Democrat for Governor",17143,235
17023576156,The Leadership Conference on Civil and Human Rights,The Leadership Conference on Civil and Human Rights,17142,27
90022052772,Williams,"WILLIAMS COMPANIES, INC., THE",17118,290
340827527230084,Clergy Abuse Claims & Settlement,Tort Group LLC,17077,2
105197428692975,Dave McCormick,McCormick for Senate,17012,141
109295990419284,Esther For Congress,ESTHER FOR CONGRESS,16937,44
1062955923841806,Jimmy Paulding for County Supervisor 2022,Jimmy Paulding for County Supervisor 2022,16897,11
100349548215230,Connecticut's Health Care Future,"Partnership for America’s Health Care Future Action, Inc.",16878,3
105201168792359,John Gordon,John Gordon For Attorney General,16851,2
112735922758892,Charlie Kirk,"ATK Media, Inc.",16842,23
245711905631405,Jeff Jackson,JEFF JACKSON FOR CONGRESS,16778,129
172298889630363,Republican Attorneys General Association,REPUBLICAN ATTORNEYS GENERAL ASSOCIATION,16725,9
109320440856128,Together Beat Hate,"Foundation to Combat Anti-Semitism, Inc.",16638,23
101836025450358,General Mick McGuire,MCGUIRE FOR ARIZONA,16571,7
158002573510,Americans for Prosperity-Nebraska,AMERICANS FOR PROSPERITY,16552,6
108534121652566,Internet For Growth,"Interactive Advertising Bureau, Inc.",16497,39
45393753416,Alliance Defending Freedom,Alliance Defending Freedom,16373,73
135298176481584,Marine Corps Scholarship Foundation,Marine Corps Scholarship Foundation,16327,28
605168822998856,314 Action,314 ACTION FUND,16287,34
100657592238049,Gil Cedillo For City Council,Cedillo for City Council 2022,16283,10
222964858017,UNDO,These ads ran without a disclaimer,16257,2
248181906078243,National Institute for Civil Discourse,CommonSense American,16250,11
139766499461199,Tom Rice for Congress,TOM RICE FOR CONGRESS,16111,22
116487955096504,Virginia Foxx for Congress,Virginia Foxx for Congress,16099,108
102690365505154,Guy Ciarrocchi,OUR GUY FOR CONGRESS,16096,16
108035061792878,No on H - Stop the Republican Con,Friends of Chesa Boudin Opposing the Recall,16080,24
108668434816887,Jake Evans,"Jake Evans for Congress, Inc.",16067,42
159658557547960,WSJ Opinion,The Wall Street Journal,16037,38
404774046800358,Judge Gunner DeLay for Supreme Court,Judge Gunner DeLay for Supreme Court,16029,19
128067600545091,Coalition for a Prosperous America,"COALITION FOR A PROSPEROUS AMERICA EDUCATION FUND, INC.",16027,3
40973310753,Pathfinder International,Pathfinder International,15975,35
