Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
0,Instagram User 5014870881,These ads ran without a disclaimer,≤100,2
107555191575218,Ernest Sanders For Circuit Judge,Ernest Sanders for Circuit Judge Committee,≤100,4
108583915166059,Scott Syme for Idaho,Syme for Idaho,≤100,2
376421181998,Colorado River District,Colorado River Water Conservation District,≤100,3
226548378319,VFIS - Firefighter & EMS,GLATFELTER INSURANCE GROUP,≤100,1
103865065317674,Derek Mobley,Committee to Elect Derek Mobley,≤100,1
1107973016071967,Wesley Hunt,HELLFIRE PAC,≤100,2
107270820796019,Mark Ronchetti,Mark Ronchetti for Governor,≤100,3
225929541268953,State Representative Mike Kushmerek,Committee to Elect Michael P Kushmerek,≤100,3
163302087408673,Stop The Donald,Stop the Donald,≤100,8
103864818873558,Michael Sipe For Central Oregon,Michael Sipe for State Representative,≤100,3
68541194144,Santa Clara County Republican Party of Silicon Valley,SANTA CLARA COUNTY REPUBLICAN PARTY(FED),≤100,1
112298691368413,Red White and Blue,Red Wave Return,≤100,10
722218597970668,Sean Smith for Legislator,Sean Eric Smith,≤100,5
516147678771596,Brian Booth Pike County District 3 Commissioner,Brian Lee Booth,≤100,3
1418139991737986,Shamed Dogan for St. Louis County Executive,"Citizens for Dogan. Joe Freund, Treasurer",≤100,3
2029272197291191,Dean4BOE,John Dean for Paulding School Board,≤100,1
114368811967421,ComEd,COMMONWEALTH EDISON COMPANY,≤100,1
273546779885377,The Gallant Pelham,"delupton, LLC",≤100,24
354329797956187,The Catholic Association,"The Catholic Association, Inc",≤100,3
103505445360927,Curtis Johnson,Curtis Johnson for Sheriff,≤100,1
109465684789860,Craigwhite4sheriff,Craig Stewart Craig Stewart,≤100,2
139584736720585,"Celina Vasquez for Justice of the Peace, Pct. 4",Friends of Celina  Vasquez for Justice of the Peace,≤100,6
11165809956,Fenway Health,"FENWAY COMMUNITY HEALTH CENTER, INC.",≤100,1
170169493012341,The Fund for Global Human Rights,FUND FOR GLOBAL HUMAN RIGHTS,≤100,1
103698995565803,"Bridgette Ehly ""Bridge for Truth""",Bridgette Ehly for Kentucky,≤100,2
462659015082,Rhode Island Republican Party,RHODE ISLAND REPUBLICAN STATE CENTRAL COMMITTEE,≤100,3
110459848285066,Christy Lozano for Santa Barbara County Superintendent of Schools,Lozano for County of Santa Barbara Superintendent of Schools 2022,≤100,1
101002098187530,William Harris for Georgia State House,"William Harris for State House, Inc.",≤100,2
57673294024,PRAISE 104.1 FM,Urban1,≤100,7
142691669115607,InVision Human Services,INVISION HUMAN SERVICES,≤100,1
931229006969702,Jump Start Ministry,JUMPSTART South Carolina,≤100,2
106895398567624,Ami Hillenmeyer - Running for Lexington Fifth District City Council 2022,AMI HILLENMEYER FOR COUNCIL,≤100,2
108695111725838,Sonja Macys for Routt County Commissioner,SONJA MACYS FOR ROUTT COUNTY COMMISSIONER,≤100,2
107226998610307,Corral For SC State House,Corral for SC House,≤100,3
102739485632210,Adam Schumacher for Tioga County Judge,Committee To Elect Adam R. Schumacher for Tioga County Court Judge,≤100,6
109779178296148,"Erbele, Brandenburg, Grueneich For District 28",EBG For ND,≤100,3
100408795959699,"Amy Wilson for Las Vegas Justice Court, Department 7",Committee To Elect Amy Wilson,≤100,1
100397102199700,Soy El Abogado Mark,Mark Anthony Vaden,≤100,1
632606546783930,Scottie Poarch Marshall County Trustee,Scotty Dwayne Poarch,≤100,1
72931140459,Center for Biological Diversity,These ads ran without a disclaimer,≤100,1
109866931651285,Shaun Laughlin for Idaho,Shaun Laughlin for Idaho,≤100,10
102737825691813,Joel Buckingham for San Benito Cty District Attorney,Committee to Elect Joel Buckingham San Benito County District Attorney 2022,≤100,3
100289562372602,Melody Bray,Bray For Georgia,≤100,1
363053897135166,Rich David,Friends to Elect Rich David for Senate,≤100,3
111549328096662,Eric Aldridge for 5th District Magistrate,Eric Aldridge,≤100,3
999015486922043,Elvin Villalobos,Elect Elvin Villalobos,≤100,8
395164483869405,John E. Barker,John Barker 4 KS,≤100,1
950895665078548,Eric Whisman for Franklin County Magistrate,Campaign Fund of Eric E. Whisman,≤100,1
205826147784,New Hampshire Democratic Party,NEW HAMPSHIRE DEMOCRATIC PARTY,≤100,1
101129922577549,Rebecca Arnold for Ada County Assessor,Rebecca Arnold For Ada County Assessor,≤100,2
337131490129390,"Laura Parmer-Lohan, Candidate, San Mateo County Supervisor D3 2022",Laura Parmer-Lohan for Supervisor,≤100,3
102932645476237,Rick Harrell for Arkansas,Rick Harrell for Arkansas,≤100,6
109314378007957,Jonathan L. Brown for Boone County PVA,Jonathan Brown,≤100,1
349702751902673,Hereditary Angioedema Association - HAEA,HEREDITARY ANGIOEDEMA ASSOCIATION INC.,≤100,4
100688081875067,John Foster for Yell County Sheriff,John Foster for Yell County Sheriff Campaign,≤100,1
103872238905734,Robert Presley for Prosecuting Attorney,Committee to Elect Robert Presley,≤100,3
270315106364000,Global Orphan Prevention,GLOBAL ORPHAN PREVENTION,≤100,3
112242974696270,Gramlich for Arkansas,Gramlich for Arkansas,≤100,5
66006644809,County Supervisor Joe Simitian,Joe Simitian,≤100,2
101105282104568,Danielle Hawk for Congress,HAWK FOR THE PEOPLE,≤100,2
111651807692763,Oregon Moms Union,Oregon Moms Union,≤100,2
110185497930704,Stephen Chilton III for NYS Assembly,Stephen Chilton III For NYS Assembly,≤100,3
110844644811756,Robert Pullen-Miles,Robert Pullen Miles for Assembly 2022,≤100,1
187970471246998,"The Crone Law Firm, PLC",Crisp,≤100,12
108784590929155,Mark Gidley for District 29,Taylor Noel Diggs,≤100,3
102397532359345,David K. Pennington,David Kelly Pennington,≤100,10
142377071013968,"Elect Stephanie Gallardo, WA-9",People of the 9th for Stephanie,≤100,2
619943248091795,Travis Marion For Delegate,Moon 38,≤100,6
349769938925638,Lisa Frizell for HD 45,Frizellfor45 Committee,≤100,1
109389984777775,Garrett Barton,Barton for Congress,≤100,2
104679065211711,Traci Park for L.A. City Council,Traci Park for City Council 2022,≤100,4
104694592179970,Anthony Bellmon for State Representative,Bellmon for PA,≤100,2
852187284832856,"City of Cookeville TN - Ricky Shelton, Mayor",Michael Richmond Shelton,≤100,1
647315292075109,Tiffany Jones,Friends of Tiffany Jones,≤100,2
407531842699311,Patients' Rights Action Fund,PATIENTS' RIGHTS ACTION FUND,≤100,1
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100,47
103376765658735,Brent Jacobson for State Senate,Friends of Brent Jacobson,≤100,5
1024399217596322,Tom Pischke SD Senate - District 25,Pischke for SD,≤100,3
104235662175960,Steve Miller for Iron County Commissioner,Steve S Miller Campaign,≤100,3
101971969022383,Representative Larry Scott,Committee to Elect Larry R Scott,≤100,2
101800039134135,Paula Irwin for Arkansas,Paula Irwin for Arkansas,≤100,1
515155898617614,Howell Township NJ Republican County Committee,April C Stark,≤100,1
153791511363899,Get Into Energy,These ads ran without a disclaimer,≤100,1
112231323868082,North Shore CSD Residents for Fiscal Responsibility,North Shore CSD Residents for Fiscal Responsibility,≤100,2
100943375949104,Better our Mt. Pleasant Schools - Yes on Measure H,Committee to Better Our Mt. Pleasant Schools - Yes on H,≤100,3
103960591568992,Rich Patrol,These ads ran without a disclaimer,≤100,1
110033734916273,Adam Baker for State Representative,Adam4Oregon PAC,≤100,1
106564854806472,North Andover Community,North Andover Community,≤100,2
109182561469948,Alexandra Guio for Texas,Alexandra Guio Political Campaign,≤100,2
109126662515562,Citizens for Judge Sholar,Citizens for Judge Amy Sholar,≤100,5
144359178921200,Majic 102.3/92.7,Urban1,≤100,4
113434696717626,Driscoll for State Senate,Dawn Driscoll for State Senate,≤100,5
102342365812652,Vote Jerry Stevenson,Committee to Elect Jerry Stevenson,≤100,1
117507751891,United Poultry Concerns,"UNITED POULTRY CONCERNS, INC",≤100,3
119216091518705,Protect The Harvest,Karen Elizabeth Glueck,≤100,4
175403889150682,FindLaw.com,FindLaw Consumer,≤100,2
101815395502834,Votecitizenjohn,MURTARI FOR CONGRESS,≤100,1
100179592640444,Gabriel Fancher For State House,"Friends of Gabriel Fancher, Rick Sain Treasurer",≤100,2
462109143897233,David Dwyer- Republican For Florida House District 42,David Dwyer,≤100,6
449816778793555,Access Tuolumne,"TUOLUMNE COUNTY COMMUNITY CABLE ACCESS, INC.",≤100,2
104420032143347,Tina Wallace for State Representative,Friends of Tina Wallace,≤100,2
199756330090514,Solar United Neighbors,Solar United Neighbors Action,≤100,4
111823982611052,Lumina Sun Smart Home,These ads ran without a disclaimer,≤100,1
146480838705324,Oklahoma Fraternal Order of Police,Oklahoma Fraternal Order of Police,≤100,3
102204859059789,Pappas For Judge,Christopher Robert Delahoz,≤100,8
109007911811610,Allison Gorman for TN House District 26,Allison Gorman for TN House,≤100,2
192771954102960,Jordan Sekulow,American Center for Law and Justice,≤100,12
1508257779494159,Deborah Ross,DEBORAH ROSS FOR CONGRESS,≤100,9
109937904938584,Elijah Probst for State Representative,Christopher Joseph Long,≤100,3
103653105100515,"Desarae Lindsey, Libertarian for Texas State Senate",Desarae Lindsey for Senate,≤100,2
108589748428716,Eric Clancy for State Representative,CLANCY FOR REP,≤100,5
750121728449001,Rebuild SoCal,Rebuild SoCal Partnership,≤100,3
109038602490571,MAK Construction,MAK Construction LLC,≤100,2
138064458417178,Citizens for Mariyana Spyropoulos,Citizens for Mariyana Spyropoulos,≤100,2
112602535494455,The Reporters Inc,REPORTERS INC,≤100,2
105010402208345,Wyatt Palmer for Justice of the Peace,Wyatt Palmer for Justice of The Peace Committee,≤100,5
112417891358294,"Judy Gutierrez for County Commissioner, PCT. #2","Judy Gutierrez Campaign. Sergio Lewis, Treasurer.",≤100,3
102665202188186,Thomas for Union County,Thomas for Union County,≤100,3
100965182440907,Cara Connors For 12th Division Circuit Court,Committee to Elect Cara Connors,≤100,7
808248156192669,BallotMate,BallotMate,≤100,3
119319864001902,Katie DeBoer for Kent County Commission - District 4,Katie DeBoer for Kent County Commission,≤100,4
104192305524275,Commissioner Stevan Sturrock,Connie Sturrock,≤100,4
1523953087912871,Pamela Hornberger,CTE Pamela Hornberger for State Senate,≤100,1
101715132414796,Ben Kyte for Minnehaha Auditor,Vote Ben Kyte,≤100,3
103708378962786,Sierra Madre Neighbors for Fairness,Sierra Madre Neighbors for Fairness,≤100,3
104916968538177,TIS 이주공사,TIS VISA CORPORATION,≤100,1
369823720382028,Jacob Torgerson for House District 81,Torgerson for Montana,≤100,4
107840154889351,Citizens For Pope,Citizens for Jeremiah Pope,≤100,6
104324594374360,Re-Elect State Representative Eddie Morales Jr.,Eddie Morales Campaign,≤100,3
106409165335630,Anderson For Henry,Committee to Elect Kevin Anderson,≤100,1
395183503879395,Jefferson Parish Democratic Executive Committee (JPDEC),Jefferson Parish Democratic Executive Committee,≤100,6
358801934980575,Steven Kendrick for Mayor,Steven Kendrick for Mayor,≤100,1
100675501426205,Bold Strategies LLC,Bold Strategies LLC,≤100,7
1082257798499964,Mayor Austin Lumbard,Lumbard for Mayor 2022,≤100,15
103261181969967,Kaitlyn Ruch for Montana,Kaitlyn Ruch,≤100,3
106469595337755,Chase Carlson for Commissioner Position #3,Chase Carlson for Commissioner Position #3,≤100,1
2406466526306020,James H. Pressly,James Hendrick Pressly,≤100,10
102315041409283,Horses in our Hands,In our Hands Action Fund,≤100,2
109563861533831,Steven Walker for State Representative District 27,Steven Garland Walker,≤100,8
111018714824808,Keep Judge Jason Jones,Jason L. Jones Campaign,≤100,1
104268608865718,Cindy Carlson,Cindy Carlson for State Senator,≤100,2
100385375899655,District Court Judge Shannon Meyer,SHANNON MEYER FOR DISTRICT COURT JUDGE,≤100,2
808401996012255,David Dunn for Montana House district 8,David William Dunn,≤100,2
111323675567720,Victorious Praise Church,VICTORIOUS PRAISE CHURCH,≤100,1
119301938161886,Assure Women's Center,Assure Women’s Center,≤100,2
133588700844967,Nevada Conservation Political Action,Nevada Conservation Leadership Political Action Committee,≤100,2
102746045103815,Schipske 4 Long Beach,Schipske for City Attorney 2022,≤100,5
108686821740605,Mike Jones For Circuit Court Judge,Mike Jones For Judge,≤100,1
108892018362742,Marilyn Bennett for District Attorney,Marilyn Parker Bennett,≤100,3
182034571982073,Dade Phelan,Texans for Dade,≤100,1
441140500051,Humanscale,These ads ran without a disclaimer,≤100,1
111840167842525,Austin Journal,Franklin Archer,≤100,9
108614877494379,Breitling for Senate,Breitling For Senate,≤100,3
860456067453107,Kenny Wroten,The marketing Company,≤100,5
7757414599,"Denver Climate Action, Sustainability and Resiliency","The Denver Office of Climate Action, Sustainability, and Resiliency",≤100,4
108494323988076,Power a Clean Future Ohio,Power a Clean Future Ohio,≤100,3
101832558982575,Vote Kevin Crye,"the Committee to elect Kevin Crye, Shasta County Supervisor, District 1",≤100,2
173996980041629,Rachel Bussett For Canadian County Associate District Court Judge,Friends of Rachel Bussett for Judge 2022,≤100,2
472811836234923,Fred Akshar,Akshar For Sheriff,≤100,2
60405538582,Springfield Area Chamber of Commerce,SPRINGFIELD AREA CHAMBER OF COMMERCE,≤100,3
105977578392813,Bantle & Levy LLP,Bantle & Levy LLP,≤100,7
163658464129,YWCA Billings,YOUNG WOMEN'S CHRISTIAN ASSOCIATION OF BILLINGS,≤100,3
804799043041407,"Susan Anglin,Justice of the Peace Dist.9,Benton County",Susan Renee Anglin,≤100,1
107861391792111,Friends For John C. Dove Jr,Friends For John C Dove Jr,≤100,4
100827672532422,Teresa Parra Craig Ward 4,Teresa Parra Craig San Bernardino City Council Ward 4 - 2022,≤100,2
103292801078614,Given No Choice: A History of Abortion Rights,Cody Patrick Mcdevitt,≤100,2
105101078738634,Todd Moss For Chemung County Legislature,Anthony Todd Moss,≤100,3
161109911051384,Judge Thomas Thrash,Committee to Elect Judge Thrash,≤100,1
101487542360140,"Neeta Sane for Commissioner, Fort Bend",Neeta Sane,≤100,2
100206242500095,Gabe Howard - Maury County Commissioner Candidate for District 8,"Gabe Howard for County Commissioner, Charlie Blackard, Treasurer",≤100,2
102922112310466,Jennifer Holton for 19th Circuit District Attorney,Jennifer Holton for District Attorney,≤100,1
133450376701734,Florida Veterans for Common Sense,"Florida Veterans for Common Sense, Inc.",≤100,2
242892002950176,True Lake Forest Neighborhood Watch & Discussion Page,Josue Abner Vizcay,≤100,2
50714237985,The Rutherford Institute,RUTHERFORD INSTITUTE,≤100,15
292320634999780,Sonia Rash for Judge,Sonia Behrana Rash,≤100,3
255544808211074,Ward 5 Alderwoman Lakeisha k Purchase,Friends of Lakeisha Purchase,≤100,3
121455837877844,A Child's Hope Adoption Services,A Child's Hope,≤100,4
355763811218064,Kansas Appleseed,"Kansas Appleseed Center for Law and Justice, Inc.",≤100,3
117100294312682,My Home Security Quotes,These ads ran without a disclaimer,≤100,5
21331024141,KCET,These ads ran without a disclaimer,≤100,1
405781729459233,Billy Jones,Friends of Billy Jones,≤100,9
107501255216020,Vote Aaron Kline,Friends of Aaron Kline,≤100,2
1182806571837751,Chris Hoy for Salem,Chris Hoy for Salem,≤100,2
101558432001310,Chris Thomas for Onslow Sheriff,Chris Thomas for Sheriff,≤100,2
356431274698532,Ryan Hampton,Ryan Hampton,≤100,2
184350204922184,Alliance for a Better Utah,Alliance for a Better Utah,≤100,2
738321313044906,Amy Perruso,Friends of Amy Perruso,≤100,1
99050726344,Phillips Theological Seminary,PHILLIPS THEOLOGICAL SEMINARY,≤100,3
1121259961337606,Prairie State Wire,Local Government Information Services,≤100,2
102946533154278,"Chris Nelson, South Dakota PUC",Nelson for SD,≤100,3
100124709108034,Patriot One News,Matt Clark Agency,≤100,3
2443409829218360,Luisa Wakeman for GA SD 6,The Committee to Elect Luisa,≤100,2
228304007241528,The Vegas Voice,Vegas Voice Media LLC,≤100,4
1699785703684528,Kevin Falconer for County Commissioner,Kevin Falconer Campaign,≤100,10
278994417255327,Electoral Education Foundation,Electoral Education Foundation,≤100,1
500024923776682,South Central Reporter,Local Government Information Services,≤100,2
1004492946307528,"Representative Spencer Gosch, District 23",Spencer Ray Gosch,≤100,1
107524075129360,Junelle Cavero for Arizona,Junelle Cavero for Arizona,≤100,1
105002138357188,Eric Farr For District Court Judge,Eric Farr for District Court Judge,≤100,3
109286398095666,Climate Optimists Podcast,Climate Stewards Collective,≤100,4
204623453392865,Angélica Dueñas for Congress - CA29,ANGELICA DUENAS FOR CONGRESS 2020,≤100,4
107781095140537,George Carrillo for Oregon,Friends of George Carrillo,≤100,15
108776721555321,"Ben Putnam for Garrard County, KY Sheriff",Stephanie M Putnam,≤100,6
231679387276536,South Cook News,Local Government Information Services,≤100,2
103256205525472,"Lindsay Volk Beets for District Court Judge, Division 8",Beets for District Judge,≤100,2
109231874964677,Keith S. Smith for District Court Judge,Keith Strickland Smith,≤100,1
1439963472749976,Daniel Nguyen for State Representative,Friends of Daniel Nguyen,≤100,9
1497090740618909,Metro East Sun,Local Government Information Services,≤100,2
21492729544,Catholic Relief Services,CATHOLIC RELIEF SERVICES - UNITED STATES CONFERENCE OF CATHOLIC BISHOPS,≤100,14
188225657914456,Senator Sharon Hewitt,Sharon Hewitt Campaign,≤100,1
109464915021600,Committee to Elect Erik Jensen as District Attorney of Shasta County,the Committee to Elect Erik Jensen as District Attorney of Shasta County 2022,≤100,2
43251814239,Maine Policy Institute,Maine Policy Institute,≤100,1
1884211268529027,Elect Matt Nolan Wills,AlleyneVentures,≤100,2
1673120782936548,Waylon Brown for State Senate,Waylon Brown for State Senate,≤100,5
44228398202,ONE Community,"ONE Community Media, LLC",≤100,1
299044760242670,Chilton for Register of Deeds,The Chilton Campaign,≤100,1
854479238006224,Lake County Gazette,Local Government Information Services,≤100,2
278434943062355,WellBeing International,"WellBeing International, Inc.",≤100,3
135405700298293,McLean County Times,Local Government Information Services,≤100,2
101870035781663,Tim Wessel for State Senate,Tim Wessel,≤100,3
1659839120934140,OutCare Health,"OUTCARE HEALTH, INC.",≤100,3
1595575670754558,Will County Gazette,Local Government Information Services,≤100,2
103207272118277,Ryan Norman for McCracken County Sheriff,Ryan Norman for McCracken County Sheriff,≤100,4
212198336237237,Re-Elect Chisago County Sheriff Brandon Thyen,Citizens to Elect Brandon Thyen for Sheriff,≤100,1
1509066772752076,North Cook News,Local Government Information Services,≤100,2
105567487800409,Angelo Casino for Nevada State Assembly,Angelo Casino for Nevada State Assembly,≤100,3
106841445341132,Tricia Lynn González-Johnson for Pittsford School Board,Ricial Gonzalez,≤100,3
1285439194950021,AMA Ed Hub,These ads ran without a disclaimer,≤100,1
146843135699434,MidSouth Bank,These ads ran without a disclaimer,≤100,1
110814398247238,Stephenie Scialabba for State Representative,Stephenie Scialabba for State Representative,≤100,2
105268735419869,"Harriet Holman, Dorchester County Council",Harriet Holman for Dorchester County Council,≤100,2
106203641959505,Tish Morris for Circuit Judge,"Committee to elect Patricia ""Tish"" Morris",≤100,13
915144198623038,Macon Reporter,Local Government Information Services,≤100,2
112463978121625,Chief Vance Olivier,Vance Olivier Campaign Fund,≤100,2
469649066574953,Peoria Standard,Local Government Information Services,≤100,2
104368660917754,Will Mortenson for District 24,Friends of Will Mortenson,≤100,3
1007855922605367,McHenry Times,Local Government Information Services,≤100,2
102809281915285,Adam for Florida,Adam for Democracy,≤100,4
1473566089592175,Jackson People's Assembly,People's Advocacy Institute,≤100,3
104895275222750,TeraWulf,These ads ran without a disclaimer,≤100,3
1706595809591228,Southeast Illinois News,Local Government Information Services,≤100,2
1031034460276823,Sangamon Sun,Local Government Information Services,≤100,2
586464328178743,Dustin Manwaring,Manwaring for Idaho,≤100,2
114012093585073,Aarika For Congress,AARIKA FOR CONGRESS,≤100,1
111328857202902,Gestionar Servicios de Inmigración y Más,GestionarUsa,≤100,4
1458319027723443,Karen Faulkner for District Court Judge,Committee to Elect Karen Faulkner,≤100,6
430869277025501,Dr. Nancy O'Reilly,"WOMEN CONNECT4GOOD, INC.",≤100,3
1308132705964109,"Katie Fry Hester, Maryland Senate D9",Friends of Katie Fry Hester,≤100,1
102520729013024,Dan Gehlbach for Iowa House,Gehlbach for Iowa House,≤100,3
106925698640262,Salazar For Florida State House Of Representatives District 70,Eleuterio Salazar,≤100,3
1052306054817936,Keep Family Court Judge Doreen Goodwin,Committee to Keep Judge Goodwin,≤100,1
1491589954480806,Ed Butler for TN,Ed Butler,≤100,4
327853590558653,"Agri-Pulse Communications, Inc.","AGRI-PULSE COMMUNICATIONS, INC.",≤100,1
102763458723569,Goodman for District Attorney,Data Street Marketing,≤100,3
275015722541995,AARP Oklahoma,AARP,≤100,1
164567413563135,San Francisco League of Conservation Voters,San Francisco League of Conservation Voters,≤100,2
103692535361587,Linda Glisman for State Representative,Friends of Linda Glisman,≤100,5
347608369166686,North Country Alliance for Balanced Change,North Country Alliance for Balanced Change,≤100,1
1820235708204209,Mike Thoms,Thoms for Senate,≤100,8
759166820833783,EZPOLE Flagpoles,Ezpole Flagpoles,≤100,1
1039227476216672,Leslie McCarty For Daviess County Clerk,Leslie McCarty For Daviess County Clerk,≤100,2
104133848853298,Elect Rob Rogers,COMMITTEE TO ELECT MR ROGERS,≤100,3
101939809041953,Green Tomato Miami,These ads ran without a disclaimer,≤100,1
204626306331350,Up to Us,NET IMPACT,≤100,4
72092591211,FBI – Federal Bureau of Investigation,FBI - Chicago Division,≤100,3
1713983962155278,Pickens County Observer,Pickens County Observer,≤100,2
106944418589586,Mike LaRocca for State Representative PA 116,Friends of Mike LaRocca,≤100,2
324134101374873,Pajaro Valley Cesar Chavez Democratic Club,Pajaro Valley Cesar Chavez Democratic Club,≤100,2
381338125287732,Montana's Promise,NATIONAL PUBLIC PENSION COALITION,≤100,1
1540461572950038,Roger Hauck,Committee to Elect Roger Hauck,≤100,1
167878593236712,UNICEF en español,These ads ran without a disclaimer,≤100,2
70090474914,American Farmland Trust,"AMERICAN FARMLAND TRUST, INC",≤100,2
106338768675646,Jeanette Jennings,These ads ran without a disclaimer,≤100,1
106777204207662,Tracy Pennycuick for State Senate,Friends of Tracy Pennycuick,≤100,2
1922774311344189,SacTown Talks,SacTown Talks,≤100,38
1632659996771905,State Rep. Randy Ligon,Randy Ligon for State House,≤100,3
104043608947640,Mark McKenzie - Johnson County Judge/Executive,Mark McKenzie,≤100,1
674182529399211,Gun Owners Radio,Gun Owners Media LLC,≤100,8
112203171380286,Jesse Addison For North Las Vegas Mayor,Committee To Elect Jesse Addison,≤100,1
110693428278062,Krisforbirdville,Kris Drees for Birdville ISD,≤100,1
107326878275017,National Pretrial,National Pretrial,≤100,6
479319619492002,Pat Proctor for Kansas Representative,Pat Proctor for Kansas,≤100,2
1652562908172918,Build a Better Seattle,GREATER SEATTLE CHAMBER OF COMMERCE,≤100,2
120508174766712,Rejuvenating Women,Rejuvenating Women,≤100,1
349550772283369,Anglers for Lake Okeechobee,Anglers for Lake Okeechobee,≤100,2
39119822138,Center for Progressive Reform,Center for Progressive Reform,≤100,1
106991865210559,Jacquelyn Grippe for Rochester City Court,Friends of Jacquelyn Grippe,≤100,1
116712675081896,Audrey Clement For A Greener Arlington,Committee to Elect Audrey Clement,≤100,7
129064750465027,Women's Earth Alliance,Earth Island Institute,≤100,1
111904024679959,Bold Majority,BOLD MAJORITY PAC,≤100,12
100110691446025,Padma Kuppa,Elect Padma Kuppa,≤100,2
443541535252,South Orange/Maplewood Community Coalition on Race,"SOUTH ORANGE MAPLEWOOD COMMUNITY COALITION, THE",≤100,1
26324309867,Utah State University,Utah State University,≤100,1
103282212203193,"Re-Elect Doug Bowling, Laurel County Coroner",Barkley Weston Bowling,≤100,3
150464834999897,Maryland Pesticide Education Network - MPEN,MARYLAND PESTICIDE EDUCATION,≤100,2
874662062886596,Sea Trees,Sustainable Surf,≤100,4
105272344182870,Think 100%,Hip Hop Caucus,≤100,5
1517599315204378,"Re-Elect Gabriel Garcia, Brazos County District Clerk",Gabriel Andre Garcia,≤100,1
110901241505143,John Darge,John Andrew Darge,≤100,1
191569514295697,"Craig, Kelley & Faultless LLC",Crisp,≤100,10
167843913240609,"Sweeney Merrigan Law, LLP","Sweeney Merrigan Law, LLP",≤100,2
110256118307410,Robert Erbele For State Senate,Bob Erbele For ND,≤100,4
102778798623608,Dominick Barbato for East Islip School Board,Dominick Barbato,≤100,7
110784938201914,Jacques Butler and Ben Jackson for Freeport School Board,Jacques Butler and Ben Jackson for School Board,≤100,2
166281383958247,Nueces County Judge Barbara Canales,Barbara Canales Campaign,≤100,1
203121375427,Renovus Solar,RENOVUS ENERGY INC,≤100,3
627951147293090,Fat Finger,Fat Finger LLC,≤100,1
204501516780803,Bill Ayub for Sheriff,Bill Ayub for Sheriff,≤100,1
194363391848,The Liberal Gun Club,"LIBERAL GUN CLUB INC, THE",≤100,1
212428175445675,Hispanic Republicans of Texas,Hispanic Republicans of Texas,≤100,1
193675533982095,Ryan Chamberlin,Ryan Chamberlin for Congress,≤100,1
375795763222090,Dr. Treasure Ortiz for Mayor of San Bernardino 2022,Dr. Treasure Ortiz for Mayor 2022 FPPC #1436684,≤100,1
107705678488780,John West for Robertson County Register of Deeds,Amy Williams,≤100,1
103291622352540,Councilman Orton Bellamy - Republican,Eugenia Sue Mishoe,≤100,1
115518893453702,BrightAction,Climate Solutions Net,≤100,2
104184872168284,Elect LaTonya Martin Rogers District 6 Fulton County School Board,LaTonya Martin Rogers,≤100,2
101182682393676,James Mirus for Crawford County Sheriff,James Darrell Mirus,≤100,1
146961875365003,"Missouri Family Health Council, Inc.",MISSOURI FAMILY HEALTH COUNCIL INC,≤100,2
109943638055870,Logan Byrne for State Representative,Logan Byrne for State Representative,≤100,8
153566578539944,"Stand Up, Mississippi","Focus Group, Inc.",≤100,1
220765417948995,Cobb County Democratic Committee,Cobb County Democratic Committee,≤100,1
467503009987109,"Healthy Forests, Healthy Communities","Healthy Forests, Healthy Communities",≤100,1
112970240538609,"Charlene Fite, State Representative District 24",Charlene Fite for State Representative,≤100,1
108650400954148,Stopping Socialism TV,The Heartland Institute,≤100,1
330641537286442,Virginia Constitutional Conservatives,Virginia Constitutional Conservatives,≤100,3
174233076600386,Commissioner Stan Sallee - Tulsa County District 1,STAN SALLEE FOR TULSA COUNTY 2022,≤100,6
107501506748,SCGA,Southern California Golf Association,≤100,4
166928823355401,Protect Wisconsin Families,"A Better Wisconsin Together, Inc.",≤100,8
108310235885897,Haymarket Books,"CENTER FOR ECONOMIC RESEARCH AND SOCIAL CHANGE, INC. THE",≤100,1
1496269597272920,Senator Bill Gannon,Gannon for Senate,≤100,1
659055720900133,Calhoun County Commissioner Jake W. Smith,Jaco B Walkch Smith,≤100,2
258692361177731,Cristina Garcia for Congress,CRISTINA GARCIA FOR CONGRESS,≤100,2
38812906703,United Friends of the Children,United Friends of the Children,≤100,9
100773138937015,Kathy-Ann Alexis For Judge,Committee to Elect Kathy-Ann Alexis,≤100,1
2030590757228019,Rev. Mark Creech,Mark Creech,≤100,1
54580146753,Faith in Action,Faith in Action,≤100,2
104391922120218,Shalanda Miller for Fulton Superior Court Judge,Committee to Elect Shalanda Miller Inc,≤100,2
104925792005783,Neumann for MT House District #9,Neumann for MT,≤100,8
227877611392,The Alaska Center,The Alaska Center,≤100,1
1819800104941291,The Charleston Forum,The Charleston Forum,≤100,1
101495782090286,Noah Webster Educational Foundation,Noah Webster Educational Foundation,≤100,2
361944417343096,Wilson County Republican Party GOP,Wilson County Republican Party,≤100,1
102490548998601,Mandy Steele,Steele for PA,≤100,1
107839631386572,Alison Kerestes for Circuit Judge,Alison Kerestes for Circuit Judge,≤100,1
101469589142978,Vote YES For Kids,Vote Yes for Kids,≤100,1
872842866161157,One Nation Design,One Nation Design,≤100,6
111771218068491,Allan S. Carver for Siskiyou County Superintendent of  Schools,Carver for Superintendent of Schools 2022,≤100,2
594519783957655,Citizens for National Security,Citizens For National Security,≤100,3
