Page ID,Page name,Disclaimer,Amount spent (USD),Number of ads in Library
105917021150694,Knox County State's Attorney Jeremy Karlin,Knox County State's Attorney Jeremy S. Karlin,≤100,2
107362890683965,Ann Johnson Stewart for Minnesota Senate,Campaign of Ann Johnson Stewart,≤100,8
973308212736692,Allison Love  York County Council District 2 Clover,Margaret Allison Love,≤100,4
1683767048510910,Caleb Gibson for Cabell County Commission,Caleb Conrad Gibson,≤100,6
104731731072254,Lyv Realty,These ads ran without a disclaimer,≤100,1
688212404940662,Sammy Wilson 2022,Sammy Odell Wilson,≤100,11
340008056495727,"Donald Sawyer Jr. - For Magistrate Judge, District 2",Jaymi Laine Firestone,≤100,2
106953095220431,Darren Hooker for Ruidoso Village Council,The Agency,≤100,1
103123176390228,Golden State Mint,These ads ran without a disclaimer,≤100,1
188115967909632,Olmsted County Sheriff's Office,Olmsted County Sheriff's Office,≤100,1
1516332145331358,Northwest Arkansas Council,NORTHWEST ARKANSAS COUNCIL FOUNDATION,≤100,1
102482192404473,Oscar Pardo for Sonoma County Superior Court Judge,Pardo for Judge 2022,≤100,1
343286565695539,SOS Memphis,Sylvia Jean Cox,≤100,4
57553362273,PECO,These ads ran without a disclaimer,≤100,1
103071955387380,Mike Fulford Campaign,Mike Fulford for County Commission,≤100,3
443541535252,South Orange/Maplewood Community Coalition on Race,"SOUTH ORANGE MAPLEWOOD COMMUNITY COALITION, THE",≤100,1
102371144884962,TVBee World,These ads ran without a disclaimer,≤100,5
1321077324647900,Dylan Diggs 4 Maryland,"Diggs, Dylan for County Council",≤100,11
114207371948187,Williamson for Walton,"Committee to Elect Bruce Williamson, Inc.",≤100,1
100764555907219,Joe for Utah,Joe For Utah,≤100,3
136783083065935,Alabama Rivers Alliance,ALABAMA RIVERS ALLIANCE INC,≤100,1
102967861747910,Top Shelf Butler News,"Top Shelf Butler News, LLC",≤100,2
145531292323243,Ian Oundo,Ian Sam Oundo,≤100,10
103238082298234,"Jennifer Barton for Solano Supervisor 2022, District 3",Jennifer Barton for Supervisor 2022,≤100,3
102163835736345,LaToya Lee for Rochester City Court Judge,Friends of LaToya Lee,≤100,1
111387551305488,Neurodiversity Education Research Center,These ads ran without a disclaimer,≤100,2
488959201218139,Planned Parenthood of the Pacific Southwest,These ads ran without a disclaimer,≤100,3
55694281233,Gay & Lesbian Review-Worldwide,These ads ran without a disclaimer,≤100,2
100921635531851,Food Is In The House Paradise,These ads ran without a disclaimer,≤100,3
104124425614270,Wylie Whitley for Justice of the Peace,Wylie Whitley,≤100,1
103265725586689,Live Wildly,These ads ran without a disclaimer,≤100,2
100194651563398,"Ross McMullin, Keller City Councilman",Ross McMullin for Keller City Council,≤100,16
100131409306454,Max Dotson for Sheriff of Lauderdale County,These ads ran without a disclaimer,≤100,4
82084624190,Sleeping Giant Ski Area & Zipline,These ads ran without a disclaimer,≤100,1
110762817251323,Capital Area Republican Women Virtual Club,Capital Area Republican Women Virtual Club,≤100,4
112006061478084,Final Expense Life Insurance,These ads ran without a disclaimer,≤100,8
109370714960038,Re-elect Sheriff Gillway,Harry Gillway for Kimball County Sheriff,≤100,1
144139698606,National Invasive Species Awareness Week,These ads ran without a disclaimer,≤100,1
102338332443485,"Lake County, Ohio",These ads ran without a disclaimer,≤100,1
1097837643643221,Lake O Alliance,Lake Okeechobee Business Alliance,≤100,3
109432527263717,Rico Elmore for Beaver County,Rico Timothy Elmore,≤100,6
164243706929541,Castro Valley Sanitary District,Castro Valley Sanitary District,≤100,2
106865415339627,Jeffrey Noel for MI-88,Jeffrey John Noel,≤100,3
110633458162038,Kendra Cress for Jackson County PVA,Kendra Marie Cress,≤100,5
109062850577719,Horizon West Neighbors Helping Neighbors,Sibley Linda Gabriel,≤100,3
107941477795461,Water Is A Right,Water Is A Right,≤100,1
0,Instagram User 4216920794,These ads ran without a disclaimer,≤100,6
131989188788833,Student Help Me,Steven Thomas Martin,≤100,3
73407846450,Coleman Center for the Arts,COLEMAN CENTER,≤100,5
583763442315663,Andrew Glover,Andrew Glover,≤100,3
593431594189847,Brawdy Construction,These ads ran without a disclaimer,≤100,1
345324292309306,AdVenture Capitalist Community,These ads ran without a disclaimer,≤100,1
107220228531536,Caryn Abbott For Worcester County Commissioner District 1,Citizens for Caryn Abbott,≤100,6
1579920062256328,WSJ Custom Content,These ads ran without a disclaimer,≤100,3
146533192063292,Barre City Community Fanpage,Michael A Boutin,≤100,2
132440093488682,Phoenix Exteriors,These ads ran without a disclaimer,≤100,1
49651563727,Live Action,These ads ran without a disclaimer,≤100,5
738321313044906,Amy Perruso,Friends of Amy Perruso,≤100,1
101231201942300,Tree Glass Studios,These ads ran without a disclaimer,≤100,1
101219502561298,Scott Stechmesser - Two Rivers City Council,Scott David Stechmesser,≤100,7
0,Instagram User 6134531616,These ads ran without a disclaimer,≤100,1
2217730994909136,24:1,"Beyond Housing, Inc.",≤100,1
104250218104107,Spence Moon Imprints,Spence Jakkula Moon,≤100,5
100195642189896,Pamelya Herndon 4 NM,Herndon for NM,≤100,3
168993021398,Life Network,LIFE NETWORK,≤100,3
115895904436273,Kevin Kugley for Beverly Hills City Council 2022,Kevin Kugley for Beverly Hills City Council,≤100,3
109026238276430,A Blue Dot in a Red State,A Blue Dot in a Red State,≤100,14
101023932400518,Patriot Rising,Patriot Rising,≤100,3
793137724385424,Motor Maker,Motor Maker,≤100,1
112371982303603,Ocean Blue,These ads ran without a disclaimer,≤100,6
208738238719,Alpena County Democratic Party,Alpena County Democratic Party,≤100,7
783821765126696,Laura Packard,Voices of Health Care Action,≤100,29
347158982357356,Johnston County Republican Party,Johnston County Republican Party,≤100,5
105023732026194,Aquafeel Solutions South Florida,These ads ran without a disclaimer,≤100,13
112663570655000,Candlewood Consulting Inc.,"Candlewood Consulting, Inc.",≤100,1
111930457141616,Tempest,Philip T Gasper,≤100,4
102230832417011,Reena for New Mexico,Reena for New Mexico,≤100,2
123649348687,Breast Cancer Prevention Partners,These ads ran without a disclaimer,≤100,1
108567431752422,Anthony Rosilez for Oregon,Friends of Anthony Rosilez,≤100,3
102392175228237,Amanda Como,Como 4 Westfield,≤100,2
105768901200246,Equip,These ads ran without a disclaimer,≤100,1
143533592818792,Houstonians for Great Public Schools,Houstonians for Great Public Schools,≤100,2
110639653898750,drallenla,These ads ran without a disclaimer,≤100,1
103447855026661,E-Runner,These ads ran without a disclaimer,≤100,38
197040706979540,Karen Goh,Karen Ka Lian Goh,≤100,10
608177042698349,Love Runs,These ads ran without a disclaimer,≤100,1
165626343584002,1 People,These ads ran without a disclaimer,≤100,3
1777721415785774,Mad Hatter Shows,These ads ran without a disclaimer,≤100,2
102916385375901,Branden Krieger for Fargo City Commissioner,Branden Krieger,≤100,20
110885971075219,Tony Schmit and Kristin Napora for Belleville School Board,Trevor Johann,≤100,7
168778912181,Touchmark at All Saints Retirement Community,These ads ran without a disclaimer,≤100,1
1828010094157286,Delegate Daniel Linville,Linville For WV,≤100,3
51949171587,Cross International,These ads ran without a disclaimer,≤100,1
333728930132722,Biogen,These ads ran without a disclaimer,≤100,2
100546453359085,"NTH Consultants, Ltd.",NTH CONSULTANTS LTD,≤100,3
103114588860205,Bobbi Plummer for State Representative District 54,Bobbailla Plummer,≤100,1
357032491035492,GenScript,These ads ran without a disclaimer,≤100,1
1503026689912103,Energy Alabama,Alabama Center for Sustainable Energy,≤100,1
105900952095852,Walls For Gov,William Dock Walls,≤100,9
100489504699475,Jennifer Hong for Cerritos,Jennifer Hong For Cerritos 2022,≤100,4
108395885000862,Return 2022,Harry Mark Cash,≤100,2
103190308020464,The Alex Cuesta Show,Alexander A Cuesta,≤100,13
100380849276034,N.C. Voices,NC Voices,≤100,3
111530684759274,Terry Keeling for Jenks School Board,Terry Ray Keeling,≤100,3
748392398562644,Rich Janor for DuPage,Rich Janor,≤100,2
185356589715,Ohio's Electric Cooperatives,Ohio's Electric Cooperatives,≤100,9
109267191677937,Jimmy Williams for Mayor,John Thorne Williams,≤100,4
815238998680312,Jules for State Representative HD 37,Friends of Jules Walters,≤100,4
133979276345,Georgia Farm Bureau,"GEORGIA FARM BUREAU FEDERATION, INC.",≤100,1
103116208317237,"United We Stand for Puerto Rico,Inc",These ads ran without a disclaimer,≤100,8
550426205401387,General Public Jackie,Jacqueline Marie Krull,≤100,2
112793557719623,Talkliv,These ads ran without a disclaimer,≤100,4
10760692978,World Hope International,These ads ran without a disclaimer,≤100,4
935977353153229,Hancock County Indiana Democrats,Hancock County Democratic Central Committee,≤100,10
104569495551453,Alistair Firmin for Oregon House,Friends of Alistair Firmin,≤100,2
100669442573593,Dean K for Mayor of Parkville,Dean Hill Katerndahl,≤100,4
102847662325985,Kevin Siers,Kevin Jay Siers,≤100,4
339173966150534,Dancing Grounds,These ads ran without a disclaimer,≤100,1
114702484561311,Michelle Autumn Ben for DEM State Committee,Tracy Colleen Baton,≤100,2
273271399500160,John W. Carlin,John William Carlin,≤100,4
1104815082970219,Texas Medical Care Plans,Texas Medical Care Plans,≤100,4
101663162517081,Fix The Jail - Yes on June 28,Fix Our Jail 2022,≤100,2
102422378964648,Staci for Texas State Board of Education- District IV,Staci Childs for Texas State Board of Education,≤100,2
123466908518308,Matthew Miller for Poinsett County Assessor,Matthew Russel Miller,≤100,4
108142738476032,Daniel Martinez,Daniel Martinez for Randall County Commission,≤100,2
100755749226849,Hyrum Cox for Utah County Sheriff,Hyrum Wayne Cox,≤100,2
102488942288945,Roslyn Pendergrass,These ads ran without a disclaimer,≤100,2
499119426771382,Bonneville Democrats,Bonneville County Democratic Central Committee,≤100,2
1547622295344514,The Calhoun Journal,Calhoun County Journal,≤100,4
102097024660164,Avishag Arbel Maternity International,These ads ran without a disclaimer,≤100,1
496621450404993,North Island Credit Union Amphitheatre,These ads ran without a disclaimer,≤100,1
1161794353859024,Jake Stofan,Jake Lawrence Stofan,≤100,3
1528890987419502,Minnesota Professional Fire Fighters - MPFF,Minnesota Professional Fire Fighters,≤100,1
100975672452414,Coby For Kaufman,Coby For Kaufman,≤100,2
106512924097985,Tammy Johns,Tammy Johns,≤100,5
103582136378671,The Trike Stop Childcare Center & Preschool,These ads ran without a disclaimer,≤100,1
530628950745171,Vote In Or Out,Vote In Or Out LLC,≤100,1
16502236883,Florida A&M University,These ads ran without a disclaimer,≤100,1
112457568102488,Daniel Alfred for Holliston Finance Committee 2022,Daniel Goldsmith Alfred,≤100,2
23169911720,Chris Mann,Chris Mann Music,≤100,1
101095043361,Americans United for Life,These ads ran without a disclaimer,≤100,9
526030407514426,Mitzi Epstein AZ Legislator,Mitzi Epstein for AZ,≤100,2
167805504044791,Amazona Foundation,AMAZONA FOUNDATION,≤100,14
851375688293949,Drinkin' Bros Podcast,These ads ran without a disclaimer,≤100,43
107188581967105,Andy Schaunaman for City Council,Schaunaman for Council,≤100,3
102097752238786,Daily Giveback,These ads ran without a disclaimer,≤100,1
112501964418659,Taylor M. Whichard IV for Congress,TAYLOR M. WHICHARD IV FOR CONGRESS,≤100,1
782773735188029,Michael York,Michael York for Assembly,≤100,4
103180475652542,Vote for Anthony Izzard County Commissioner District 7,Committee to Elect Anthony Izzard,≤100,2
277057265832766,Cybrary,These ads ran without a disclaimer,≤100,3
348521388580843,Talks On Law,Talks On Law,≤100,3
107347175154605,Julie Yang for BOE,Friends of Julie Yang,≤100,7
1483518325213604,ALDI USA Careers,These ads ran without a disclaimer,≤100,3
100606738371328,Gondola Works Utah,These ads ran without a disclaimer,≤100,1
111819161433151,Fuel for Health,These ads ran without a disclaimer,≤100,5
108476877369049,Judi Adams for District 21,Judith Marie Adams,≤100,4
106044758729452,James O'Shea for Essex County District Attorney,O'Shea Committee,≤100,1
103607575564470,Lamin Swann for State Representative,Lamin Swann,≤100,6
122063515859395,Mike Moore Group,iQuote Digital,≤100,1
159251599443,Colorado Public Radio,"PUBLIC BROADCASTING OF COLORADO, INCORPORATED",≤100,1
365536960284461,East Texans for Liberty,East Texans for Liberty,≤100,4
104987655403346,"Jason Keltner for Taylor County Magistrate, District 6",Jason Scott Keltner,≤100,5
1073659982749377,VistaCreate,These ads ran without a disclaimer,≤100,2
102084738175797,Private Label,These ads ran without a disclaimer,≤100,1
513658332043252,Financial Future Services,Financial Future Services LLC,≤100,19
108547804625387,Kyle Haubrich for State Representative,Kyle Jared Haubrich,≤100,2
232153366952516,Shelly Sitton for Polk County District Attorney,Shelly Sitton Campaign,≤100,2
108133250871249,Jarell Corley,Jarell C Corley,≤100,8
113932671295546,Elect Jason Ray McIntosh Breathitt County Constable District #3,Jason Ray Mcintosh,≤100,5
623205171658260,Sheepdog Vigilance,Sheepdog Vigilance,≤100,1
100701239245618,Dana Outlaw for Craven County Commissioner,Friends of Dana Outlaw,≤100,3
1611784909118816,Tia,These ads ran without a disclaimer,≤100,3
101174251525546,ZOMO.fit,These ads ran without a disclaimer,≤100,18
105794832006230,Wayne Woo for Placer County Sheriff,These ads ran without a disclaimer,≤100,1
417166878385730,Ilana Rubel for Idaho,Rubel for Idaho,≤100,7
188842551154282,No Labels Ohio,Lloyd Walter Bokman,≤100,3
971746289519927,Matt Fitterer for State Representative,Matt Fitterer,≤100,5
108953429501636,Laurel Road,These ads ran without a disclaimer,≤100,1
1936382583048799,Councilman Tre'Von Cooper,Trevon Dewayne Cooper,≤100,2
111208820638573,"John Little, Metro Nashville School Board, District 4",Friends of John Little,≤100,4
37495980935,"National Academies of Sciences, Engineering, and Medicine",These ads ran without a disclaimer,≤100,2
107046135083174,Main Street Phoenix Project,These ads ran without a disclaimer,≤100,3
113170747179822,Rob Stutz for House 34,Robert Eugene Stutz,≤100,7
102843638967274,Lilian Jiménez for State Representative,All In With Lilian,≤100,4
2144349312325466,"Sussex, Lisbon, Butler and Lannon Republicans",Republican Party of Waukesha Party,≤100,3
1949586218641999,Jacqueline Báez,Friends of Jacqueline Baez,≤100,4
106031408701383,Jefferson 4 Judge 2022,Christopher Dee Jefferson,≤100,17
292848607313,NETWORK NOVA,Network NoVA,≤100,6
193638430655906,Ward's Science,These ads ran without a disclaimer,≤100,2
739092532775181,Pettus Read - Rutherford County Commissioner • 8th District,Pettus Read for Commissioner,≤100,2
153063591397681,Amazon Web Services,These ads ran without a disclaimer,≤100,3
1626450927421415,Kristy Williams Kelly - 1st District Meigs County Commissioner,Kristy  Ann Williams Kelly,≤100,3
1407335192656446,Team46,"Friends of Team 46 Slate, Ross Seidman, Treasurer",≤100,1
874856972700616,Bedford NH Residents Association,Bedford Residents Association,≤100,2
269316299073,Powers Guaranteed Services,These ads ran without a disclaimer,≤100,1
112016598057691,Kathleen Bemiss for Bedford Town Council,Kathleen Bemiss,≤100,3
215487575271923,Los Angeles Homeless Services Authority,LOS ANGELES HOMELESS SERVICE,≤100,2
446070572435165,Commissioner Ricky M. Herring,Ricky Mitchell Herring,≤100,3
108154671874359,Huddle For SC House,Citizens Committee for Huddle for SC House,≤100,3
279873802727124,George Seay,George Seay,≤100,1
282832895070756,Channel Futures,These ads ran without a disclaimer,≤100,1
105498608790210,Magnate,These ads ran without a disclaimer,≤100,1
1494329120822927,Kraven Comics,Kraven Comics,≤100,4
1496426333953216,"Gandolfo ""Randy"" Messina & Peter A. Jakab-1st Ward Aldermen","Ward 1 Aldermen, City of Wood Dale, IL",≤100,4
700615136783491,Mdots,These ads ran without a disclaimer,≤100,1
100221139294655,Tate Davis for County Mayor,TATE DAVIS FOR COUNTY MAYOR,≤100,4
199341990950,DePelchin Children's Center,These ads ran without a disclaimer,≤100,2
22922516119,Virginia Commonwealth University,These ads ran without a disclaimer,≤100,1
103275782326641,Ooksana,These ads ran without a disclaimer,≤100,21
1876287062634831,Frederick Douglass Foundation of North Carolina,The Frederick Douglass Foundation of North Carolina,≤100,5
100722002227551,Audrey McMullin,These ads ran without a disclaimer,≤100,18
586923928036132,Christians In Public Service Leadership & Development,CHRISTIANS IN PUBLIC SERVICE,≤100,7
522238241263077,ShoppingGives,These ads ran without a disclaimer,≤100,1
106144471517089,Renee Sweeney for South Hadley,Renee Michelle Sweeney,≤100,1
544649299014023,Avalara MyLodgeTax,Avalara MyLodgeTax,≤100,2
106791391766103,看美国,These ads ran without a disclaimer,≤100,5
1886927881621153,"C4 - Chris, Carbon County Commissioner",Chris L Lukasevich,≤100,3
109480484540655,Antonio Pitocco for Congress,ANTONIO PITOCCO FOR CONGRESS,≤100,4
181890091876904,Medair,These ads ran without a disclaimer,≤100,1
138845839799961,Block by Block Creative,Block by Block Creative,≤100,8
329076968099,ESTRELLA TV,AltaMed Health Services,≤100,1
1309934742452627,Councilmember Andrea Boone,City Of Atlanta,≤100,3
1024293537621534,Miami New Drama,These ads ran without a disclaimer,≤100,1
99941707269,EPIC Behavioral Healthcare,EPIC COMMUNITY SERVICE INC,≤100,10
106505085359314,Elect Eric Sherburne County Commissioner,ElectEric2022,≤100,13
1220981994590364,FT Partner Content,These ads ran without a disclaimer,≤100,16
139572386072486,Kansas State Rifle Association,Kansas State Rifle Association PAC,≤100,1
330280744268309,CT Examiner,These ads ran without a disclaimer,≤100,1
145034262195374,InSinkErator,These ads ran without a disclaimer,≤100,1
251869938162601,Ray Laethem Chrysler Dodge Jeep Ram,These ads ran without a disclaimer,≤100,3
278872927241509,Liz Lee for the Eastside,Liz Lee for the East Side,≤100,2
111122394820355,SLIDELL-The Value of St. Tammany Fire Dist 1.,Ray Corrigan Sutherlin,≤100,1
1234251319933440,Exclusive Apparel,The Dude's Threads,≤100,4
112932260131563,VP Nursing,These ads ran without a disclaimer,≤100,1
249362448960808,Sanderson Farms Corporate,Sanderson Farms Corporate,≤100,8
100262986692375,Alter Eco Foods,These ads ran without a disclaimer,≤100,3
1819800104941291,The Charleston Forum,The Charleston Forum,≤100,1
104482068838353,Pat Baumann for South Dakota State Representative,Pat Baumann for SD House,≤100,8
255648734467803,Atlantek Computer Systems,These ads ran without a disclaimer,≤100,2
102272975633828,Fabiola Stuyvesant Sunny Isles Beach City Commissioner,Fabiola Stuyvesant for Sunny Isles Beach City Commissioner,≤100,2
107544088407131,"Ash Marwah for Florida State Representative, District 52",Ash Marwah for State Representative District 52,≤100,5
108883868335100,Analise Ortiz for the Arizona House of Representatives,Analise Ortiz for the Arizona House of Representatives,≤100,3
107226998610307,Corral For SC State House,Corral for SC House,≤100,3
1245458898841374,Buffalo DSA,Buffalo DSA Inc,≤100,3
105899578766887,Outside.io,These ads ran without a disclaimer,≤100,1
142159185041,Artist Samuel Price,These ads ran without a disclaimer,≤100,2
72931140459,Center for Biological Diversity,These ads ran without a disclaimer,≤100,1
384676518300585,NOAH - Nashville Organized for Action and Hope,NASHVILLE ORGANIZED FOR ACTION AND HOPE (NOAH),≤100,7
147711958629510,Scenic America,Scenic America,≤100,2
172926346127017,Mike Feuer,Mike Feuer For Mayor 2022,≤100,1
2027097440671003,Johnson for Pattonville,Summer D Johnson,≤100,3
216110882321376,Marty Quinn,Friends of Marty Quinn Senate 2018,≤100,2
819583641453126,Warren County VA Democratic Committee,WARREN COUNTY VA DEMOCRATIC COMMITTEE,≤100,2
1014946948569205,Union County PA Democratic Committee,Union County Democratic Committee,≤100,3
113757724545917,Brianna Doran for Brookings City Council,Brianna Doran for Brookings City Council,≤100,4
109064048164291,Joseph Chairman,Unwavering,≤100,3
367682873431185,Shaw Blackmon,Zell Shaw Blackmon Iii,≤100,4
108917561623009,Michael Ledbetter Candidate For Brooks County Commissioner Precinct 2,Jessica Marie Lopez,≤100,3
46627513314,Visit Macon,These ads ran without a disclaimer,≤100,3
100315899260285,Elect Britley Leonard Brown Limestone County District Judge Place 2,Friends of Britley Brown,≤100,2
103604931578430,Aonawa Desain,These ads ran without a disclaimer,≤100,6
107724957477902,Dile NO al impuesto al sol,These ads ran without a disclaimer,≤100,1
107198591357428,Representative Ken McCarty,The Office of Representative Ken McCarty,≤100,1
104033385626440,Re-Elect Sam Kaufman for City Commission District 2,Sam Kaufman for City Commission,≤100,3
105535761999068,Melissa Hart,Hart For Pennsylvania,≤100,4
1898124746867331,"Veasy, Cooper and Hansen","EFO Veasy, Cooper and Hansen",≤100,2
224010705343,Primo Water,These ads ran without a disclaimer,≤100,2
109482298336385,Joe Phillips for Tosa Alder - District 6,Friends of Joe Phillips,≤100,5
193914844697831,Reynolds for Circuit Judge,The Committee to Elect John Reynolds,≤100,1
731832960275014,Kevin Kalkut for State Representative,Kalkut Committee,≤100,4
101377855512363,Past Chronicles,These ads ran without a disclaimer,≤100,7
107506718528999,Preston Williams for Sturgis City Council Ward 3,Preston Williams For Sturgis City Council,≤100,3
395164483869405,John E. Barker,John Barker 4 KS,≤100,1
103121112209291,Retain Judge Grubich,CAMPAIGN TO ELECT DAVID GRUBICH,≤100,2
127101890659098,930 AM The Answer,Salem Media Group,≤100,2
104105598897813,SWFL Warriors Foundation,These ads ran without a disclaimer,≤100,1
112190350313268,Vote Inaba for Council District 8,Friends of Holeka Inaba,≤100,3
820658124675002,West Deer Republican Committee,Gerard Joseph Vaerewyck,≤100,2
372517073265396,Goodfair,These ads ran without a disclaimer,≤100,2
103699327931770,Classic City Crime Podcast,Cameron Jay Harrelson,≤100,4
113562777767469,RI Energy Efficiency & Resource Management Council - EERMC,These ads ran without a disclaimer,≤100,2
111534177855846,Guadalupe Giner for El Paso County Judge,GUADALIPE FOR EL PASO COUNTY JUDGE % GUADALUPE GINER,≤100,4
1547457055530916,Comité  Pip Cayey Oficial,Comité Pip Cayey Oficial,≤100,7
33130879085,The Hastings Center,These ads ran without a disclaimer,≤100,4
101991932110877,Justin Brown for Judge,Friends of Justin Brown,≤100,1
184365921612991,Friends of Denis Pitman,Denis Pitman,≤100,4
109500264607775,Ebony For Judge,Ebony M. Turner for Judge Campaign,≤100,3
343081062568259,NewBostonPost,"Boston Media Networks, Inc.",≤100,5
2292449497667883,Don Nevills for Congress,ELECT DON NEVILLS,≤100,2
103343291745812,Tammy Thompson for Park Hill School Board,Tammy Mae Thompson,≤100,1
108441098081172,William Hamilton For Lapeer County Commissioner District 6,William Hamilton for Lapeer Board of Commissioners,≤100,3
104391455496016,Lisa Zavogiannis for D.A.,These ads ran without a disclaimer,≤100,3
109234171776119,"Matthew Martinez for Tomball, TX",These ads ran without a disclaimer,≤100,1
1540549669581410,Voices for Affordable Health,These ads ran without a disclaimer,≤100,1
100222144932555,William Davis For 2nd District Constable Pulaski Co.,William A Davis,≤100,4
101769752132819,Free Speech Movement,SPEECHMOVEMENT ORG INC,≤100,3
103099502358628,BAG FAR UA,These ads ran without a disclaimer,≤100,4
253261841391825,Walgreens Puerto Rico,These ads ran without a disclaimer,≤100,1
102482485281475,Republican National Hispanic Assembly of New Mexico,The Republican National Hispanic Assembly of New Mexico,≤100,3
198046176919983,Georgia Charter Schools Association,These ads ran without a disclaimer,≤100,1
1977575225902318,Pat Goodwin,Goodwin for Terre Haute,≤100,8
115366039284,Keene Public Library,"City of Keene, Keene Public Library",≤100,3
106928998447189,Vi no ZapZap,These ads ran without a disclaimer,≤100,2
101136342482677,2022 Seniors,These ads ran without a disclaimer,≤100,18
100841088485078,Protege Tu Tribu,Protege Tu Tribu,≤100,10
100641028834488,Jordan De La Garza for Texas,Jordan Michael De La Garza,≤100,4
698494070232045,Steve Kelley- Republican for Pulaski County Judge Executive,These ads ran without a disclaimer,≤100,2
302103665493,Catholic Charities of New York,Catholic Charities Archdiocese of New York,≤100,20
1796499987325536,Citizens for Charles Burkett,Charles Alvin Burkett,≤100,5
114968011098456,Cara Flores for Maui County,Friends of Cara Flores,≤100,4
349769938925638,Lisa Frizell for HD 45,Frizellfor45 Committee,≤100,1
108030235081935,Elect John Paul Plemons Navarro County Pct. 4 Commissioner,John Paul Plemons,≤100,26
111425564781857,Melissa Mackey for Board of Health,Melissa Marie Mackey,≤100,2
110665391103310,Deterioration The Game,"Deterioration, LLC",≤100,1
56281392992,NWA Equality,These ads ran without a disclaimer,≤100,1
157849334030,SEIU Healthcare Pennsylvania,These ads ran without a disclaimer,≤100,1
1401751556610553,Political Civilian,Jason Byrd Marshall,≤100,6
104519724375592,Tri Cities Diversity and Inclusion Council,These ads ran without a disclaimer,≤100,2
815481955181132,"William T. Ridley, Republican Candidate Circuit Court Judge Part 1",William Talley Ridley,≤100,1
109754918288027,Melissa Oxley for Putnam County Board of Education,Melissa Oxley,≤100,2
580610428636345,Fight for $15,These ads ran without a disclaimer,≤100,1
111740720118,University of Washington Tacoma,University of Washington Tacoma,≤100,4
339121073311879,NORML Appalachia of Ohio,Andrew M Smigelski,≤100,7
100943375949104,Better our Mt. Pleasant Schools - Yes on Measure H,Committee to Better Our Mt. Pleasant Schools - Yes on H,≤100,3
1411859272448591,"James Trauring & Associates, LLC",These ads ran without a disclaimer,≤100,1
101693395797140,Josiah Smith for Hooksett School Board,Josiah P Smith,≤100,2
106564854806472,North Andover Community,North Andover Community,≤100,2
150092929888,"Haeggquist & Eck, LLP",These ads ran without a disclaimer,≤100,1
105619458324183,ipashkov,These ads ran without a disclaimer,≤100,3
100955728459513,Bureau County Democrats,Bureau County Democratic Central Committee,≤100,2
102342365812652,Vote Jerry Stevenson,Committee to Elect Jerry Stevenson,≤100,1
109803798229061,Jason Day for Washington County Commission,Jason Day for Commissioner,≤100,3
102011922379594,Youhume-Shop,These ads ran without a disclaimer,≤100,1
454724341400431,Grundfos,These ads ran without a disclaimer,≤100,3
100533941592033,Muckleshoot Indian Tribe,These ads ran without a disclaimer,≤100,1
105998958443452,Michael Smith,These ads ran without a disclaimer,≤100,1
985524544870912,Ikaika Hussey for City Council,Ikaika Hussey for Hawaii,≤100,2
1180442055471569,Re—inc,These ads ran without a disclaimer,≤100,1
1315648561848586,Wellness AtoZ,Wellness AtoZ,≤100,1
153791511363899,Get Into Energy,These ads ran without a disclaimer,≤100,1
826512007401939,Commissioner Vincent Morales,Commissioner Vincent Morales,≤100,3
101713391609676,Dr.E.,These ads ran without a disclaimer,≤100,4
112975753840694,Women's Fund of Greater Fort Wayne,Stephen James Bailey,≤100,6
124895968158973,Vincent Battaglia,RENOVA ENERGY CORP,≤100,3
509050232465835,Councilman Bump Roddey,William Franklin Roddey,≤100,4
1614661592087731,San Diego County Gun Owners,San Diego County Gun Owners Political Action Committee,≤100,4
562741954098063,Nader Hashim for Windham State Senate,Nader A Hashim,≤100,4
80311248173,"Sacramento Central Labor Council, AFL-CIO",These ads ran without a disclaimer,≤100,1
724287900935984,Daniel Prozanski 14th District Alderman,"DANIELL, JR PROZANSKI",≤100,5
105167121078250,DifferenceMakers,These ads ran without a disclaimer,≤100,1
187043591311661,"HAWM Law, PLLC",HAWM PLLC,≤100,2
100995995836113,Carl Andersen for Congress,Carl Andersen for Congress Committee,≤100,1
273990669645164,Oregon Senate Republicans,THE LEADERSHIP FUND,≤100,5
107658958598745,"Iannuzzi, Carroll & Connelly for Demarest",Demarest Victory '22,≤100,4
113663581982968,Sinusitis Wellness,These ads ran without a disclaimer,≤100,1
105151528830885,Tony Smith for Caswell County Commissioner,Anthony Wayne Smith,≤100,4
112463978121625,Chief Vance Olivier,Vance Olivier Campaign Fund,≤100,3
102574018946017,Mike Schmitz for Mayor,Peggy Lee Anderson,≤100,6
107527485201396,Candace Patton Walker for Sequatchie County Trustee,Candace Patton Walker,≤100,4
110235114806330,Marilee D. Hazel for Comal County Court at Law No. 1 Judge,Marilee Hazel Campaign,≤100,3
110238337499874,Vee,These ads ran without a disclaimer,≤100,1
402721243834983,Equal Justice Now,EQUAL JUSTICE NOW,≤100,8
160864997286413,AM 560 The Answer,Salem Media Group Chicago,≤100,2
176747379051498,CEO Club Ukraine,These ads ran without a disclaimer,≤100,2
108867361724628,Susan Odom for County Recorder,Michael Wayne Mcginnis,≤100,9
101973134516750,Confirmativ72,These ads ran without a disclaimer,≤100,5
